function,rmse,mean_y
264.0,0.12099544032661909,0.031063333333334716
266.0,0.04514692526358881,0.0026333333333332116
270.0,0.006543042855297562,0.0
271.0,0.057765071018698974,0.0034733333333345703
272.0,0.008170431573195143,0.0010600000000007034
273.0,0.006040095933866638,0.0
276.0,0.017671382752990086,0.0024100000000210724
278.0,0.012639808533364402,0.002793333333344583
280.0,0.3888341056499761,1.2219914956971782
281.0,0.26912550828941434,0.7434408858978895
283.0,0.16055529715200456,0.010096666666668171
284.0,0.008917450419154361,0.0019966666666671995
285.0,0.014379556711278607,0.0007766666666672486
289.0,0.007364822416162318,0.0
290.0,0.011017803569406208,0.0
291.0,0.025086527000762707,0.004886666666667831
294.0,0.008630241074479387,0.0
295.0,0.6009811259149153,0.20458333333333031
297.0,0.011085277978899008,0.0006600000000010666
298.0,0.10490758704072696,0.02818333333333915
299.0,0.028627403742033757,0.003246666666664169
302.0,0.05546335768092486,0.009336666666667952
304.0,0.018035025499794993,0.0010033333333346187
306.0,0.37635187172045376,0.17329999999999926
309.0,0.03083758362817353,0.004389999999996991
311.0,0.005877425175510442,0.0
312.0,0.10670917951178828,0.020233333333332364
313.0,0.007517463546082745,0.00029000000000147934
314.0,0.2809431017092475,0.18121666666666594
315.0,0.005877425175510442,0.0
316.0,0.011180732650072201,0.0
317.0,0.011725647295312107,0.0
318.0,0.21744540377259425,0.06354666666666768
319.0,0.006106918800379843,0.00027999999999944167
320.0,0.9346610390670743,1.184027232111366
322.0,0.009865990916336633,0.00039000000000063035
323.0,0.13437268855319554,0.01814000000000305
324.0,0.005877425175510442,0.0
325.0,0.005877425175510442,0.0
327.0,0.006169685028732182,6.333333333410934e-05
331.0,0.04036963079936266,0.000566666666666909
333.0,0.1951350128775164,0.09835333333333438
334.0,0.012004012551241477,0.0006233333333329937
335.0,0.010479277598650654,0.0005199999999998301
336.0,0.010591422557444363,0.0004966666666678062
337.0,0.00597725309464027,0.0
340.0,0.05161370453434426,0.03110666666666778
342.0,0.06342637004196187,0.01659333333333052
344.0,0.07020869943744044,0.0056533333333330426
345.0,0.3035180432263772,0.13808999999999286
346.0,0.03147294741217966,0.0018033333333338912
347.0,0.006925472270481083,0.0
349.0,0.007368347878977621,0.000983333333330542
350.0,0.023124706998293002,0.001970000000001164
351.0,0.005874518472637405,3.333333334012333e-06
352.0,0.005939657171443152,0.0
353.0,0.005874518472637405,3.333333334012333e-06
356.0,0.005874518472637405,3.333333334012333e-06
362.0,0.6204158578141239,0.6507933333333312
365.0,0.06688264749619277,0.006146666666666837
367.0,0.08990869100490707,0.027850000000001575
370.0,0.9280199919763109,3.687643121383659
371.0,0.00714490623564242,0.0
372.0,0.2446820372663237,0.0905027140423772
374.0,0.005877425175510442,0.0
375.0,0.240543185798075,0.08854333333333367
377.0,0.085891869697824,0.008413333333334473
378.0,0.011109058766646954,0.0005633333333328967
383.0,0.024225403050357763,0.002900000000002667
384.0,1.8213642676422415,4.680455244233902
389.0,0.03943198663013311,0.0022699999999986177
391.0,0.0067560080339170315,0.0
394.0,0.005966728988379743,0.00015000000000024233
395.0,0.005877425175510442,0.0
397.0,0.09816003177087551,0.018510000000002642
398.0,0.005877425175510442,0.0
1418.0,24.10732076932401,329.19090135825553
1873.0,26.899123247683352,198.45838779016913
2677.0,69.03347697657705,247.51529805071206
4890.0,23.334320557945233,81.14039676084171
5204.0,13.199253449431353,178.48712605091393
5802.0,26.174366357505626,360.0624044665081
14766.0,184.28149179214344,2710.0679687616157
16490.0,2.0838336118482146,2.954266398445931
21945.0,0.005877425175510442,0.0
23737.0,20.09364341292233,294.0150093493314
